ID_REF	VALUE
dme-miR-252-5p_st	1.29
dme-miR-2535b-3p_st	2.50
dme-miR-263a-3p_st	3.26
dme-miR-263a-5p_st	0.80
dme-miR-263b-3p_st	1.63
dme-miR-263b-5p_st	0.47
dme-miR-274-3p_st	0.31
dme-miR-274-5p_st	0.72
dme-miR-275-3p_st	0.46
dme-miR-275-5p_st	1.36
dme-miR-276a-3p_st	1.12
dme-miR-276a-5p_st	0.48
dme-miR-276b-3p_st	0.33
dme-miR-276b-5p_st	0.54
dme-miR-277-3p_st	0.76
dme-miR-277-5p_st	1.39
dme-miR-278-3p_st	0.33
dme-miR-278-5p_st	0.33
dme-miR-279-3p_st	0.72
dme-miR-279-5p_st	3.43
dme-miR-280-5p_st	0.78
dme-miR-281-1-5p_st	0.68
dme-miR-281-2-5p_st	0.14
dme-miR-281-3p_st	0.51
dme-miR-282-3p_st	0.32
dme-miR-282-5p_st	0.72
dme-miR-283-3p_st	0.27
dme-miR-283-5p_st	0.29
dme-miR-284-3p_st	0.91
dme-miR-284-5p_st	0.59
dme-miR-285-3p_st	0.78
dme-miR-285-5p_st	1.01
dme-miR-286-3p_st	0.39
dme-miR-286-5p_st	0.08
dme-miR-287-3p_st	0.17
dme-miR-288-3p_st	0.32
dme-miR-289-5p_st	9.78
dme-miR-2a-1-5p_st	0.21
dme-miR-2a-2-5p_st	0.10
dme-miR-2a-3p_st	0.46
dme-miR-2b-1-5p_st	1.07
dme-miR-2b-2-5p_st	0.33
dme-miR-2b-3p_st	0.59
dme-miR-2c-3p_st	0.36
dme-miR-2c-5p_st	1.24
dme-miR-3-3p_st	1.18
dme-miR-3-5p_st	0.65
dme-miR-303-3p_st	0.41
dme-miR-303-5p_st	0.78
dme-miR-304-3p_st	0.17
dme-miR-304-5p_st	0.64
dme-miR-305-3p_st	4.08
dme-miR-305-5p_st	0.60
dme-miR-306-3p_st	2.50
dme-miR-306-5p_st	0.31
dme-miR-307a-3p_st	0.44
dme-miR-307a-5p_st	0.36
dme-miR-307b-3p_st	1.36
dme-miR-307b-5p_st	1.12
dme-miR-308-3p_st	0.31
dme-miR-308-5p_st	0.36
dme-miR-309-3p_st	0.40
dme-miR-309-5p_st	1.14
dme-miR-310-3p_st	0.77
dme-miR-310-5p_st	0.43
dme-miR-311-3p_st	1.19
dme-miR-311-5p_st	0.33
dme-miR-312-3p_st	0.28
dme-miR-312-5p_st	3.67
dme-miR-313-3p_st	0.33
dme-miR-313-5p_st	4.92
dme-miR-314-3p_st	0.51
dme-miR-314-5p_st	0.90
dme-miR-315-3p_st	0.50
dme-miR-315-5p_st	0.38
dme-miR-316-3p_st	0.46
dme-miR-316-5p_st	1.02
dme-miR-317-3p_st	0.47
dme-miR-317-5p_st	0.33
dme-miR-318-3p_st	0.63
dme-miR-318-5p_st	0.53
dme-miR-31a-3p_st	0.27
dme-miR-31a-5p_st	9.35
dme-miR-31b-3p_st	0.86
dme-miR-31b-5p_st	0.75
dme-miR-33-3p_st	0.24
dme-miR-33-5p_st	0.47
dme-miR-34-3p_st	2.90
dme-miR-34-5p_st	2.07
dme-miR-3641-3p_st	0.53
dme-miR-3641-5p_st	0.78
dme-miR-3642-3p_st	0.43
dme-miR-3642-5p_st	1.89
dme-miR-3643-3p_st	0.69
dme-miR-3643-5p_st	0.76
dme-miR-3644-3p_st	0.74
dme-miR-3644-5p_st	0.39
dme-miR-3645-3p_st	0.18
dme-miR-3645-5p_st	0.86
dme-miR-375-3p_st	0.21
dme-miR-375-5p_st	1.28
dme-miR-4-3p_st	0.12
dme-miR-4-5p_st	0.54
dme-miR-4908-3p_st	0.11
dme-miR-4909-3p_st	0.48
dme-miR-4910-5p_st	0.33
dme-miR-4911-3p_st	0.63
dme-miR-4912-5p_st	0.18
dme-miR-4913-3p_st	0.51
dme-miR-4914-5p_st	0.63
dme-miR-4915-5p_st	0.97
dme-miR-4916-3p_st	0.56
dme-miR-4917-3p_st	0.51
dme-miR-4918-5p_st	0.33
dme-miR-4919-5p_st	0.49
dme-miR-4939-3p_st	0.47
dme-miR-4940-3p_st	0.54
dme-miR-4940-5p_st	0.21
dme-miR-4941-3p_st	1.21
dme-miR-4941-5p_st	1.67
dme-miR-4942-3p_st	1.34
dme-miR-4943-3p_st	0.68
dme-miR-4943-5p_st	0.20
dme-miR-4944-3p_st	0.91
dme-miR-4944-5p_st	0.78
dme-miR-4945-5p_st	0.63
dme-miR-4946-5p_st	0.21
dme-miR-4947-5p_st	1.01
dme-miR-4948-3p_st	1.25
dme-miR-4948-5p_st	5.93
dme-miR-4949-3p_st	5.52
dme-miR-4949-5p_st	1.40
dme-miR-4950-3p_st	0.36
dme-miR-4950-5p_st	0.72
dme-miR-4951-3p_st	1.89
dme-miR-4951-5p_st	0.89
dme-miR-4952-3p_st	0.33
dme-miR-4952-5p_st	0.77
dme-miR-4953-3p_st	0.45
dme-miR-4954-3p_st	0.43
dme-miR-4954-5p_st	0.52
dme-miR-4955-3p_st	0.73
dme-miR-4955-5p_st	7.54
dme-miR-4956-3p_st	2.11
dme-miR-4956-5p_st	0.79
dme-miR-4957-3p_st	1.96
dme-miR-4957-5p_st	0.56
dme-miR-4958-3p_st	1.15
dme-miR-4958-5p_st	2.22
dme-miR-4959-5p_st	2.42
dme-miR-4960-3p_st	0.54
dme-miR-4961-3p_st	0.51
dme-miR-4961-5p_st	0.47
dme-miR-4962-3p_st	0.98
dme-miR-4962-5p_st	0.94
dme-miR-4963-3p_st	1.99
dme-miR-4963-5p_st	0.66
dme-miR-4964-3p_st	0.48
dme-miR-4965-3p_st	2.81
dme-miR-4965-5p_st	0.84
dme-miR-4966-3p_st	1.58
dme-miR-4966-5p_st	0.25
dme-miR-4967-3p_st	1.76
dme-miR-4967-5p_st	0.45
dme-miR-4968-5p_st	0.25
dme-miR-4969-3p_st	1.10
dme-miR-4969-5p_st	0.32
dme-miR-4970-5p_st	0.58
dme-miR-4971-5p_st	0.82
dme-miR-4972-3p_st	2.22
dme-miR-4972-5p_st	0.23
dme-miR-4973-3p_st	1.10
dme-miR-4973-5p_st	0.34
dme-miR-4974-3p_st	2.25
dme-miR-4974-5p_st	0.78
dme-miR-4975-5p_st	0.08
dme-miR-4976-3p_st	0.74
dme-miR-4976-5p_st	-0.07
dme-miR-4977-3p_st	0.47
dme-miR-4977-5p_st	0.47
dme-miR-4978-5p_st	0.33
dme-miR-4979-3p_st	0.42
dme-miR-4979-5p_st	0.51
dme-miR-4980-3p_st	0.38
dme-miR-4981-3p_st	0.36
dme-miR-4982-3p_st	0.52
dme-miR-4982-5p_st	1.11
dme-miR-4983-3p_st	0.47
dme-miR-4983-5p_st	0.78
dme-miR-4984-3p_st	0.35
dme-miR-4984-5p_st	0.45
dme-miR-4985-3p_st	0.45
dme-miR-4985-5p_st	0.46
dme-miR-4986-3p_st	0.88
dme-miR-4986-5p_st	1.02
dme-miR-4987-3p_st	0.25
dme-miR-4987-5p_st	0.44
dme-miR-5-3p_st	0.06
dme-miR-5-5p_st	0.79
dme-miR-6-1-5p_st	2.44
dme-miR-6-2-5p_st	0.80
dme-miR-6-3-5p_st	0.68
dme-miR-6-3p_st	0.71
dme-miR-7-3p_st	0.49
dme-miR-7-5p_st	1.08
dme-miR-79-3p_st	1.16
dme-miR-79-5p_st	0.19
dme-miR-8-3p_st	0.72
dme-miR-8-5p_st	2.36
dme-miR-87-3p_st	0.49
dme-miR-87-5p_st	0.41
dme-miR-927-3p_st	0.65
dme-miR-927-5p_st	1.34
dme-miR-929-3p_st	0.62
dme-miR-929-5p_st	1.06
dme-miR-92a-3p_st	6.79
dme-miR-92a-5p_st	0.70
dme-miR-92b-3p_st	3.48
dme-miR-92b-5p_st	0.48
dme-miR-932-3p_st	0.62
dme-miR-932-5p_st	0.36
dme-miR-954-3p_st	0.99
dme-miR-954-5p_st	0.67
dme-miR-955-3p_st	0.32
dme-miR-955-5p_st	0.42
dme-miR-956-3p_st	0.45
dme-miR-956-5p_st	0.33
dme-miR-957-3p_st	0.73
dme-miR-957-5p_st	0.36
dme-miR-958-3p_st	0.32
dme-miR-958-5p_st	0.90
dme-miR-959-3p_st	0.90
dme-miR-959-5p_st	0.31
dme-miR-960-3p_st	0.61
dme-miR-960-5p_st	0.01
dme-miR-961-3p_st	2.81
dme-miR-961-5p_st	0.80
dme-miR-962-3p_st	1.49
dme-miR-962-5p_st	1.05
dme-miR-963-3p_st	0.51
dme-miR-963-5p_st	0.41
dme-miR-964-3p_st	0.73
dme-miR-964-5p_st	0.60
dme-miR-965-3p_st	0.84
dme-miR-965-5p_st	0.28
dme-miR-966-3p_st	0.78
dme-miR-966-5p_st	1.99
dme-miR-967-3p_st	0.87
dme-miR-967-5p_st	0.16
dme-miR-968-3p_st	0.59
dme-miR-968-5p_st	0.33
dme-miR-969-3p_st	0.15
dme-miR-969-5p_st	0.58
dme-miR-970-3p_st	0.37
dme-miR-970-5p_st	0.52
dme-miR-971-3p_st	0.24
dme-miR-971-5p_st	0.49
dme-miR-972-3p_st	0.49
dme-miR-972-5p_st	0.45
dme-miR-973-3p_st	0.27
dme-miR-973-5p_st	0.48
dme-miR-974-3p_st	0.35
dme-miR-974-5p_st	0.37
dme-miR-975-3p_st	0.34
dme-miR-975-5p_st	0.53
dme-miR-976-3p_st	0.47
dme-miR-976-5p_st	0.24
dme-miR-977-3p_st	0.32
dme-miR-977-5p_st	0.17
dme-miR-978-3p_st	0.45
dme-miR-978-5p_st	0.38
dme-miR-979-3p_st	5.12
dme-miR-979-5p_st	1.00
dme-miR-980-3p_st	4.89
dme-miR-980-5p_st	0.78
dme-miR-981-3p_st	0.49
dme-miR-981-5p_st	0.05
dme-miR-982-3p_st	0.24
dme-miR-982-5p_st	0.23
dme-miR-983-3p_st	0.87
dme-miR-983-5p_st	0.19
dme-miR-984-3p_st	0.53
dme-miR-984-5p_st	0.84
dme-miR-985-3p_st	1.09
dme-miR-985-5p_st	0.42
dme-miR-986-3p_st	0.61
dme-miR-986-5p_st	0.55
dme-miR-987-3p_st	5.34
dme-miR-987-5p_st	1.03
dme-miR-988-3p_st	0.46
dme-miR-988-5p_st	0.12
dme-miR-989-3p_st	0.84
dme-miR-989-5p_st	0.61
dme-miR-990-3p_st	0.38
dme-miR-990-5p_st	0.22
dme-miR-991-3p_st	0.72
dme-miR-991-5p_st	0.80
dme-miR-992-3p_st	0.18
dme-miR-992-5p_st	0.35
dme-miR-993-3p_st	0.47
dme-miR-993-5p_st	1.13
dme-miR-994-3p_st	0.36
dme-miR-994-5p_st	0.24
dme-miR-995-3p_st	0.76
dme-miR-995-5p_st	1.14
dme-miR-996-3p_st	0.46
dme-miR-996-5p_st	0.93
dme-miR-997-3p_st	0.12
dme-miR-997-5p_st	0.06
dme-miR-998-3p_st	0.45
dme-miR-998-5p_st	1.01
dme-miR-999-3p_st	0.47
dme-miR-999-5p_st	0.10
dme-miR-9a-3p_st	0.67
dme-miR-9a-5p_st	0.56
dme-miR-9b-3p_st	0.76
dme-miR-9b-5p_st	0.26
dme-miR-9c-3p_st	0.67
dme-miR-9c-5p_st	0.52
dme-miR-iab-4-3p_st	0.08
dme-miR-iab-4-5p_st	0.81
dme-miR-iab-8-3p_st	0.35
dme-miR-iab-8-5p_st	0.62
dmo-bantam_st	0.82
dmo-let-7_st	12.58
dmo-miR-100_st	6.23
dmo-miR-10_st	8.14
dmo-miR-11_st	0.52
dmo-miR-124_st	0.63
dmo-miR-125_st	14.25
dmo-miR-12_st	0.69
dmo-miR-133_st	0.58
dmo-miR-13a_st	0.49
dmo-miR-13b_st	0.62
dmo-miR-14_st	0.46
dmo-miR-184-star_st	0.66
dmo-miR-184_st	7.34
dmo-miR-1_st	0.39
dmo-miR-210_st	7.21
dmo-miR-219_st	0.33
dmo-miR-263a_st	0.65
dmo-miR-274_st	0.53
dmo-miR-275_st	0.33
dmo-miR-276a_st	0.75
dmo-miR-276b_st	0.55
dmo-miR-277_st	0.54
dmo-miR-278_st	-0.01
dmo-miR-279_st	0.51
dmo-miR-280_st	0.64
dmo-miR-281-1-star_st	0.37
dmo-miR-281-2-star_st	0.61
dmo-miR-281_st	0.46
dmo-miR-282_st	0.38
dmo-miR-283_st	0.39
dmo-miR-284_st	0.55
dmo-miR-285_st	0.72
dmo-miR-286_st	0.33
dmo-miR-287_st	0.32
dmo-miR-288_st	-0.08
dmo-miR-2a_st	0.47
dmo-miR-2b_st	0.49
dmo-miR-2c_st	0.35
dmo-miR-304_st	0.84
dmo-miR-305_st	1.03
dmo-miR-306-star_st	2.25
dmo-miR-306_st	0.18
dmo-miR-307_st	0.47
dmo-miR-308_st	0.72
dmo-miR-309_st	0.82
dmo-miR-313_st	0.76
dmo-miR-314_st	1.01
dmo-miR-315_st	0.32
dmo-miR-316_st	0.45
dmo-miR-317_st	0.21
dmo-miR-318_st	0.12
dmo-miR-31a_st	9.68
dmo-miR-31b_st	0.91
dmo-miR-33_st	0.47
dmo-miR-34_st	1.86
dmo-miR-3_st	0.78
dmo-miR-4_st	0.88
dmo-miR-5_st	0.44
dmo-miR-6_st	0.98
dmo-miR-79_st	0.78
dmo-miR-7_st	0.61
dmo-miR-87_st	0.68
dmo-miR-8_st	0.41
dmo-miR-92a_st	7.01
dmo-miR-92b_st	3.39
dmo-miR-9a_st	0.54
dmo-miR-9b_st	0.42
dmo-miR-9c_st	0.47
dmo-miR-iab-4-3p_st	0.48
dmo-miR-iab-4-5p_st	0.51
dpe-bantam_st	1.04
dpe-let-7_st	12.53
dpe-miR-100_st	4.20
dpe-miR-10_st	8.14
dpe-miR-11_st	0.58
dpe-miR-124_st	0.51
dpe-miR-125_st	14.32
dpe-miR-12_st	0.78
dpe-miR-133_st	0.33
dpe-miR-13a_st	0.21
dpe-miR-13b_st	0.21
dpe-miR-14_st	0.99
dpe-miR-184-star_st	0.44
dpe-miR-184_st	7.10
dpe-miR-1_st	0.93
dpe-miR-210_st	7.23
dpe-miR-219_st	0.44
dpe-miR-263a_st	0.33
dpe-miR-263b_st	1.01
dpe-miR-274_st	0.64
dpe-miR-275_st	0.43
dpe-miR-276a_st	0.61
dpe-miR-276b_st	1.18
dpe-miR-277_st	0.44
dpe-miR-278_st	0.19
dpe-miR-279_st	0.86
dpe-miR-280_st	0.67
dpe-miR-281-1-star_st	0.48
dpe-miR-281-2-star_st	0.48
dpe-miR-281_st	0.43
dpe-miR-282_st	0.32
dpe-miR-283_st	0.49
dpe-miR-284_st	0.14
dpe-miR-286_st	0.01
dpe-miR-287_st	0.38
dpe-miR-288_st	0.38
dpe-miR-289_st	9.94
dpe-miR-2a_st	0.47
dpe-miR-2b_st	0.72
dpe-miR-2c_st	0.47
dpe-miR-305_st	0.86
dpe-miR-306_st	0.78
dpe-miR-307_st	0.47
dpe-miR-308_st	0.71
dpe-miR-309_st	0.36
dpe-miR-314_st	0.47
dpe-miR-315_st	0.48
dpe-miR-316_st	0.41
dpe-miR-317_st	0.38
dpe-miR-318_st	0.28
dpe-miR-31a_st	9.54
dpe-miR-31b_st	0.49
dpe-miR-33_st	0.55
dpe-miR-34_st	0.78
dpe-miR-3_st	0.52
dpe-miR-4_st	0.75
dpe-miR-5_st	0.42
dpe-miR-6_st	0.50
dpe-miR-79_st	0.95
dpe-miR-7_st	0.51
dpe-miR-87_st	0.45
dpe-miR-8_st	0.47
dpe-miR-92a_st	6.82
dpe-miR-92b_st	3.78
dpe-miR-9a_st	0.47
dpe-miR-9b_st	0.29
dpe-miR-9c_st	-0.02
dpe-miR-iab-4-3p_st	0.14
dpe-miR-iab-4-5p_st	0.45
dps-bantam_st	0.39
dps-let-7_st	12.53
dps-miR-1000-star_st	8.13
dps-miR-1000_st	0.25
dps-miR-1002-star_st	0.61
dps-miR-1002_st	1.29
dps-miR-1006-star_st	0.63
dps-miR-1006_st	0.61
dps-miR-100_st	4.14
dps-miR-1010-star_st	1.34
dps-miR-1010_st	0.26
dps-miR-10_st	8.10
dps-miR-11_st	0.33
dps-miR-124_st	0.82
dps-miR-125_st	14.27
dps-miR-12_st	0.59
dps-miR-133_st	0.46
dps-miR-137-star_st	0.40
dps-miR-137_st	0.00
dps-miR-13a_st	0.20
dps-miR-13b_st	0.20
dps-miR-14_st	0.12
dps-miR-184_st	7.30
dps-miR-190-star_st	0.28
dps-miR-190_st	2.25
dps-miR-193-star_st	0.73
dps-miR-193_st	0.14
dps-miR-1_st	0.62
dps-miR-210a_st	7.15
dps-miR-210b_st	0.95
dps-miR-219_st	0.64
dps-miR-2502_st	5.54
dps-miR-2503_st	3.71
dps-miR-2504_st	0.50
dps-miR-2505_st	0.82
dps-miR-2506_st	0.82
dps-miR-2507a_st	1.02
dps-miR-2507b-star_st	0.52
dps-miR-2507b_st	0.62
dps-miR-2508_st	0.67
dps-miR-2509_st	0.31
dps-miR-2510_st	0.79
dps-miR-2511_st	0.62
dps-miR-2512_st	0.78
dps-miR-2513a_st	0.63
dps-miR-2513b_st	0.33
dps-miR-2514_st	0.50
dps-miR-2515_st	0.20
dps-miR-2516_st	0.42
dps-miR-2517a-star_st	0.95
dps-miR-2517a_st	0.33
dps-miR-2517b_st	0.47
dps-miR-2518_st	0.48
dps-miR-2519_st	0.37
dps-miR-252-star_st	0.44
dps-miR-2520_st	0.49
dps-miR-2521_st	0.81
dps-miR-2522a_st	0.82
dps-miR-2522b-star_st	0.56
dps-miR-2522b_st	0.32
dps-miR-2523_st	0.90
dps-miR-2524_st	0.45
dps-miR-2525_st	0.19
dps-miR-2526-star_st	1.10
dps-miR-2526_st	0.16
dps-miR-2527_st	0.47
dps-miR-2528_st	0.59
dps-miR-2529_st	0.60
dps-miR-252_st	0.61
dps-miR-2530_st	1.33
dps-miR-2531_st	0.46
dps-miR-2532_st	0.78
dps-miR-2533_st	0.68
dps-miR-2534_st	1.11
dps-miR-2535-star_st	3.30
dps-miR-2535_st	5.03
dps-miR-2536-star_st	0.42
dps-miR-2536_st	0.47
dps-miR-2537-star_st	0.12
dps-miR-2537_st	0.66
dps-miR-2538-star_st	1.71
dps-miR-2538_st	0.78
dps-miR-2539-star_st	0.44
dps-miR-2539_st	0.61
dps-miR-2540-star_st	5.06
dps-miR-2540_st	0.57
dps-miR-2541-star_st	0.35
dps-miR-2541_st	0.81
dps-miR-2542-star_st	1.13
dps-miR-2542_st	0.75
dps-miR-2543a-star_st	0.61
dps-miR-2543a_st	1.82
dps-miR-2543b-star_st	1.11
dps-miR-2543b_st	1.18
dps-miR-2544-star_st	0.29
dps-miR-2544_st	1.02
dps-miR-2545a-star_st	0.33
dps-miR-2545a_st	0.87
dps-miR-2545b_st	0.12
dps-miR-2546-star_st	1.82
dps-miR-2546_st	0.70
dps-miR-2547-star_st	0.57
dps-miR-2547_st	0.92
dps-miR-2548-star_st	0.66
dps-miR-2548_st	2.82
dps-miR-2549-star_st	0.22
dps-miR-2549_st	0.38
dps-miR-2550-star_st	1.56
dps-miR-2550_st	0.74
dps-miR-2551-star_st	0.89
dps-miR-2551_st	0.25
dps-miR-2552-star_st	0.69
dps-miR-2552_st	0.45
dps-miR-2553-star_st	0.49
dps-miR-2553_st	0.29
dps-miR-2554-star_st	0.70
dps-miR-2554_st	0.10
dps-miR-2555-star_st	0.32
dps-miR-2555_st	0.31
dps-miR-2556-star_st	0.39
dps-miR-2556_st	0.81
dps-miR-2557-star_st	0.83
dps-miR-2557_st	2.72
dps-miR-2558-star_st	0.33
dps-miR-2558_st	0.78
dps-miR-2559-star_st	0.64
dps-miR-2559_st	0.61
dps-miR-2560-star_st	0.59
dps-miR-2560_st	0.42
dps-miR-2561-star_st	3.92
dps-miR-2561_st	0.42
dps-miR-2562-star_st	0.59
dps-miR-2562_st	0.48
dps-miR-2563-star_st	0.50
dps-miR-2563_st	1.24
dps-miR-2564-star_st	0.56
dps-miR-2564_st	0.51
dps-miR-2565-star_st	1.46
dps-miR-2565_st	0.22
dps-miR-2566a-1-star_st	0.52
dps-miR-2566a-2-star_st	0.75
dps-miR-2566a_st	1.04
dps-miR-2566b-star_st	0.53
dps-miR-2566b_st	0.37
dps-miR-2567a-star_st	0.27
dps-miR-2567a_st	0.38
dps-miR-2567b-star_st	0.29
dps-miR-2567b_st	0.96
dps-miR-2567c-star_st	0.41
dps-miR-2567c_st	0.86
dps-miR-2568a-star_st	0.98
dps-miR-2568a_st	0.99
dps-miR-2568b-star_st	0.61
dps-miR-2568b_st	1.13
dps-miR-2569-star_st	0.57
dps-miR-2569_st	0.27
dps-miR-2570-star_st	0.50
dps-miR-2570_st	0.36
dps-miR-2571-star_st	0.50
dps-miR-2571_st	0.69
dps-miR-2572-star_st	0.60
dps-miR-2572_st	0.32
dps-miR-2573-star_st	0.33
dps-miR-2573_st	0.94
dps-miR-2574a-star_st	0.57
dps-miR-2574a_st	0.43
dps-miR-2574b_st	0.50
dps-miR-2575-star_st	1.34
dps-miR-2575_st	0.51
dps-miR-2576_st	1.72
dps-miR-263a_st	1.32
dps-miR-263b_st	0.11
dps-miR-274_st	0.45
dps-miR-275_st	0.64
dps-miR-276a_st	0.75
dps-miR-276b_st	0.41
dps-miR-276c_st	0.60
dps-miR-277_st	0.26
dps-miR-278_st	0.08
dps-miR-279_st	0.60
dps-miR-280_st	1.17
dps-miR-281_st	0.52
dps-miR-282_st	0.59
dps-miR-283_st	0.47
dps-miR-284_st	0.42
dps-miR-285_st	0.23
dps-miR-286_st	0.54
dps-miR-287_st	0.49
dps-miR-288_st	0.47
dps-miR-289_st	9.84
dps-miR-2a_st	0.46
dps-miR-2b_st	0.63
dps-miR-2c_st	0.60
dps-miR-304_st	0.44
dps-miR-305_st	1.52
dps-miR-306_st	0.21
dps-miR-307a_st	0.69
dps-miR-307b_st	0.81
dps-miR-308_st	0.91
dps-miR-309_st	0.36
dps-miR-311-star_st	4.82
dps-miR-311_st	0.59
dps-miR-314_st	0.36
dps-miR-315_st	0.47
dps-miR-316_st	0.50
dps-miR-317_st	0.56
dps-miR-318_st	0.21
dps-miR-31a_st	9.42
dps-miR-31b_st	0.76
dps-miR-33_st	0.73
dps-miR-34_st	1.45
dps-miR-375-star_st	0.90
dps-miR-375_st	0.31
dps-miR-3983_st	0.28
dps-miR-3_st	0.38
dps-miR-4_st	0.39
dps-miR-5_st	0.47
dps-miR-6_st	1.02
dps-miR-79_st	1.03
dps-miR-7_st	0.17
dps-miR-87_st	0.41
dps-miR-8_st	0.61
dps-miR-927-star_st	0.59
dps-miR-927_st	0.42
dps-miR-929-star_st	0.39
dps-miR-929_st	0.28
dps-miR-92a_st	6.90
dps-miR-92b_st	2.83
dps-miR-92c-star_st	0.31
dps-miR-92c_st	1.18
dps-miR-932-star_st	0.37
dps-miR-932_st	0.54
dps-miR-957-star_st	0.57
dps-miR-957_st	1.37
dps-miR-958-star_st	0.47
dps-miR-958_st	1.52
dps-miR-959-star_st	0.44
dps-miR-959_st	0.60
dps-miR-964-star_st	1.07
dps-miR-964_st	0.90
dps-miR-965-star_st	0.63
dps-miR-965_st	0.22
dps-miR-968-star_st	0.70
dps-miR-968_st	0.39
dps-miR-969-star_st	0.58
dps-miR-969_st	0.48
dps-miR-970-star_st	0.57
dps-miR-970_st	0.86
dps-miR-971-star_st	0.47
dps-miR-971_st	0.18
dps-miR-980-star_st	0.61
dps-miR-980_st	4.51
dps-miR-981-star_st	0.71
dps-miR-981_st	0.94
dps-miR-986-star_st	2.01
dps-miR-986_st	0.44
dps-miR-987-star_st	5.69
dps-miR-987_st	0.78
dps-miR-988-star_st	1.33
dps-miR-988_st	0.47
dps-miR-989_st	0.54
dps-miR-993-star_st	0.81
dps-miR-993_st	0.11
dps-miR-994-star_st	0.36
dps-miR-994_st	0.37
dps-miR-995-star_st	4.63
dps-miR-995_st	0.98
dps-miR-9a_st	0.42
dps-miR-9b_st	0.44
dps-miR-9c_st	0.68
dps-miR-iab-4-3p_st	0.49
dps-miR-iab-4-5p_st	0.61
dps-miR-iab-8-star_st	0.26
dps-miR-iab-8_st	0.41
dpu-bantam_st	0.61
dpu-miR-100_st	10.44
dpu-miR-10_st	8.97
dpu-miR-124_st	0.34
dpu-miR-12_st	0.41
dpu-miR-133_st	0.78
dpu-miR-137_st	0.26
dpu-miR-153_st	0.69
dpu-miR-193_st	0.35
dpu-miR-1_st	1.04
dpu-miR-219_st	0.52
dpu-miR-252a_st	0.45
dpu-miR-252b_st	0.69
dpu-miR-263a_st	0.33
dpu-miR-263b_st	0.31
dpu-miR-275_st	0.33
dpu-miR-276_st	0.69
dpu-miR-278_st	0.87
dpu-miR-279_st	0.95
dpu-miR-279b_st	0.54
dpu-miR-281_st	0.42
dpu-miR-283_st	0.33
dpu-miR-285_st	0.60
dpu-miR-2a_st	0.88
dpu-miR-2b_st	0.53
dpu-miR-305_st	0.64
dpu-miR-307_st	0.98
dpu-miR-315_st	0.33
dpu-miR-317_st	0.89
dpu-miR-31_st	10.76
dpu-miR-33_st	0.45
dpu-miR-34_st	3.28
dpu-miR-375_st	0.52
dpu-miR-71_st	0.50
dpu-miR-745_st	0.46
dpu-miR-79_st	0.79
dpu-miR-7_st	0.77
dpu-miR-8_st	0.29
dpu-miR-92_st	4.95
dpu-miR-965_st	0.69
dpu-miR-96_st	1.00
dpu-miR-981_st	0.53
dpu-miR-993_st	1.25
dpu-miR-9_st	0.46
dpu-miR-iab-4-3p_st	0.41
dpu-miR-iab-4-5p_st	0.59
dre-let-7a_st	13.54
dre-let-7b_st	15.02
dre-let-7c_st	14.94
dre-let-7d_st	10.17
dre-let-7e_st	4.19
dre-let-7f_st	10.30
dre-let-7g_st	7.55
dre-let-7h_st	7.32
dre-let-7i_st	12.15
dre-let-7j_st	3.52
dre-miR-100_st	10.86
dre-miR-101a_st	4.26
dre-miR-101b_st	1.58
dre-miR-103_st	13.15
dre-miR-107_st	12.64
dre-miR-107b_st	12.21
dre-miR-10a-star_st	0.01
dre-miR-10a_st	9.02
dre-miR-10b_st	6.79
dre-miR-10c_st	1.56
dre-miR-10d-star_st	0.22
dre-miR-10d_st	1.86
dre-miR-122_st	0.44
dre-miR-124_st	0.58
dre-miR-125a_st	9.45
dre-miR-125b_st	14.34
dre-miR-125c_st	11.48
dre-miR-126a-star_st	0.38
dre-miR-126a_st	4.67
dre-miR-126b-star_st	0.19
dre-miR-126b_st	0.22
dre-miR-128_st	6.34
dre-miR-129-star_st	3.80
dre-miR-129_st	1.08
dre-miR-130a_st	10.30
dre-miR-130b_st	3.28
dre-miR-130c_st	5.99
dre-miR-132-star_st	1.94
dre-miR-132_st	11.41
dre-miR-133a-star_st	0.59
dre-miR-133a_st	0.60
dre-miR-133b-star_st	0.44
dre-miR-133b_st	0.35
dre-miR-133c_st	0.95
dre-miR-135a_st	0.33
dre-miR-135b_st	0.56
dre-miR-135c_st	0.16
dre-miR-137_st	0.23
dre-miR-1388-star_st	0.92
dre-miR-1388_st	0.78
dre-miR-138_st	5.43
dre-miR-139_st	0.61
dre-miR-140-star_st	11.81
dre-miR-140_st	7.52
dre-miR-141_st	0.42
dre-miR-142a-3p_st	0.31
dre-miR-142a-5p_st	0.53
dre-miR-142b-5p_st	0.58
dre-miR-143_st	13.07
dre-miR-144_st	0.41
dre-miR-145_st	12.69
dre-miR-146a_st	1.17
dre-miR-146b_st	1.97
dre-miR-148_st	0.83
dre-miR-150_st	0.86
dre-miR-152_st	10.45
dre-miR-153a_st	0.53
dre-miR-153b_st	0.47
dre-miR-153c_st	0.60
dre-miR-155_st	2.30
dre-miR-15a-star_st	0.01
dre-miR-15a_st	0.52
dre-miR-15b_st	4.32
dre-miR-15c_st	0.27
dre-miR-16a_st	6.97
dre-miR-16b_st	7.44
dre-miR-16c_st	1.51
dre-miR-1788-star_st	0.52
dre-miR-1788_st	0.76
dre-miR-17a-star_st	1.29
